trip_id,pred_eta_s,gt_eta_s,ae,ape
630#part6,3992.0840224450694,4128.9,136.8159775549302,0.033136180957380953
630#part7,41.00034070711183,18.5,22.50034070711183,1.2162346328168558
630#part8,78.25476781090427,62.0,16.25476781090427,0.2621736743694237
630#part9,579.6320667958151,612.2,32.5679332041849,0.05319819210092273
640#part0,3796.576969187708,3844.5,47.92303081229193,0.012465348110883581
640#part1,663.4955830913506,661.6,1.8955830913505451,0.0028651497753182363
640#part2,122.02047416443676,60.2,61.82047416443676,1.0269181754889827
640#part3,179.89982621983054,94.3,85.59982621983055,0.9077394084817662
640#part4,3496.0718086408033,3550.9,54.82819135919681,0.01544064641617528
640#part5,3970.5230497150383,4018.8,48.27695028496191,0.012012777516910995
640#part6,3580.6022054185314,3669.2,88.5977945814684,0.024146351951779246
640#part7,1545.7796052360452,1603.8,58.020394763954755,0.03617682676390744
650#part0,459.54589228021234,406.5,53.04589228021234,0.1304941999513219
650#part1,349.15172605426386,286.8,62.35172605426385,0.21740490256019473
650#part10,755.6456363172576,663.9,91.74563631725766,0.13819195107283877
650#part100,365.4758300188453,298.0,67.47583001884527,0.22642895979478278
650#part101,514.3302800974373,464.8,49.53028009743724,0.10656256475352247
650#part102,618.4988622746885,500.4,118.09886227468849,0.23600891741544464
650#part103,297.4526284705639,233.6,63.85262847056393,0.2733417314664552
650#part104,13.427663667939811,0.7999999999999999,12.62766366793981,12.62766366793981
650#part11,531.8828401609768,475.2,56.68284016097681,0.11928207104582662
650#part12,449.402000674046,370.9,78.50200067404603,0.21165273840400656
650#part13,310.57950486451523,203.2,107.37950486451524,0.5284424451993861
650#part14,393.0110981640922,314.7,78.31109816409219,0.24884365479533585
650#part15,651.706235670969,596.2,55.50623567096898,0.09310002628475171
650#part16,573.4098244700123,502.2,71.20982447001228,0.14179574765036296
650#part17,549.3252827756729,413.1,136.2252827756729,0.3297634538263686
650#part18,867.52168977681,841.0,26.521689776810035,0.03153589747539838
650#part19,560.143144393917,552.5,7.643144393917055,0.013833745509352135
650#part2,586.0907290271631,534.4,51.690729027163115,0.09672666359873337
650#part20,584.294599350845,548.0,36.29459935084503,0.06623102071322086
650#part21,1310.3273620317786,1275.3,35.027362031778694,0.02746597822612616
650#part22,1143.3077031414384,1026.9,116.40770314143833,0.1133583631721086
650#part23,1337.18859526652,1287.4,49.788595266519906,0.038673757392045906
650#part24,1008.2910091735976,938.2,70.09100917359751,0.07470796117416063
650#part25,784.7685254374671,750.7,34.06852543746709,0.045382343729142245
650#part26,1578.7373837095993,1591.5,12.762616290400729,0.008019237380082141
650#part27,1950.3101899434619,1937.0,13.310189943461864,0.00687154875759518
650#part28,1373.574068762735,1342.3,31.27406876273494,0.02329886669353717
650#part29,2218.2602617076805,2288.6,70.33973829231945,0.03073483277650942
650#part3,587.0680706522611,536.7,50.36807065226105,0.09384771874839025
650#part30,1220.2721063189879,1281.6,61.32789368101203,0.04785260118680714
650#part31,1452.5144444503524,1433.0,19.514444450352357,0.013617895638766473
650#part32,575.8593723904964,526.5,49.359372390496446,0.09374999504367797
650#part33,1158.0307907817116,1086.0,72.03079078171163,0.06632669501078418
650#part34,571.0478143362012,553.7,17.347814336201168,0.031330710377824034
650#part35,583.4826196996668,487.4,96.0826196996668,0.19713299076665325
650#part36,550.5216987399474,496.8,53.721698739947385,0.10813546445239007
650#part37,1052.0327911762063,989.5,62.532791176206274,0.06319635288146162
650#part38,554.0672382283293,514.7,39.367238228329256,0.07648579410982952
650#part39,320.9114602897534,266.8,54.11146028975338,0.20281656780267385
650#part4,748.6212887875134,695.1,53.52128878751341,0.07699796977055591
650#part40,635.8203835640072,549.6,86.2203835640072,0.1568784271543071
650#part41,332.2628739828096,291.2,41.062873982809606,0.1410126166992088
650#part42,357.9358453333433,266.5,91.43584533334331,0.34309885678552837
650#part43,295.3162004234992,235.3,60.016200423499185,0.2550624752379906
650#part44,717.844385288629,675.5,42.34438528862904,0.06268598858420288
650#part45,984.0128236706249,938.1,45.9128236706249,0.04894235547449622
650#part46,1997.353987024321,2086.8,89.4460129756792,0.04286276259137396
650#part47,444.6774479517388,342.3,102.37744795173882,0.29908690608162086
650#part48,376.61333588130566,316.7,59.91333588130567,0.1891800943520861
650#part49,320.2757475973661,267.1,53.17574759736607,0.199085539488454
650#part5,428.7116440324719,382.9,45.81164403247192,0.11964388621695461
650#part50,681.9717492016514,610.8,71.17174920165144,0.11652218271390216
650#part51,710.0925589142669,710.1,0.007441085733148611,1.047892653590848e-05
650#part52,474.0012445358619,402.8,71.20124453586186,0.1767657510820801
650#part53,587.9307409963664,516.9,71.03074099636638,0.13741679434390863
650#part54,618.8182426364594,535.3,83.51824263645949,0.15602137611892303
650#part55,719.4104732378019,655.9,63.510473237801875,0.09682950638481762
650#part56,561.7290130018566,504.8,56.92901300185662,0.11277538233331343
650#part57,1493.5036796371683,1475.0,18.50367963716826,0.01254486755062255
650#part58,1180.1992467512227,1128.6,51.599246751222836,0.04571969409110654
650#part59,1120.1086423438342,1082.3,37.80864234383421,0.034933606526687803
650#part6,365.91091766340975,336.6,29.310917663409725,0.08707937511411089
650#part60,1368.4660962982423,1376.1,7.6339037017576175,0.0055474919713375615
650#part61,716.3190706536478,665.6,50.719070653647805,0.07620052682338913
650#part62,1362.1584108676739,1353.3,8.85841086767391,0.006545785020079739
650#part63,931.4948171436765,905.8,25.694817143676573,0.028366987352259412
650#part64,1346.599919230566,1271.9,74.69991923056591,0.058730968810886
650#part65,648.2846322861948,514.7,133.58463228619473,0.2595388231711574
650#part66,586.2628924880843,570.2,16.06289248808423,0.028170628705865012
650#part67,1356.0406082462418,1305.5,50.540608246241845,0.03871360263978694
650#part68,1788.0108574534804,1829.7,41.68914254651963,0.022784687405869614
650#part69,1157.0053430208723,1160.7,3.6946569791277852,0.003183128266673374
650#part7,511.9984241768587,455.4,56.598424176858714,0.1242828813721096
650#part70,619.5296107798147,564.4,55.1296107798147,0.09767826148089068
650#part71,493.4488938482315,402.0,91.44889384823148,0.22748481056774
650#part72,688.8862040891479,620.1,68.78620408914787,0.11092759891815493
650#part73,469.5499279123056,426.5,43.04992791230558,0.1009376973324867
650#part74,700.5682427997082,624.1,76.46824279970815,0.12252562538008036
650#part75,755.6696325315012,712.5,43.16963253150118,0.06058895793894902
650#part76,1254.6134634951554,1263.3,8.686536504844526,0.006876067842036354
650#part77,498.84935138613724,436.4,62.449351386137266,0.14310117182891216
650#part78,1012.0955593904562,990.9,21.195559390456197,0.021390210304224642
650#part79,692.285848758657,657.8,34.485848758657085,0.05242603946284142
650#part8,568.902047520646,484.7,84.20204752064598,0.17371992473828343
650#part80,399.0435229614862,374.9,24.143522961486212,0.06439990120428438
650#part81,348.0712264322822,280.4,67.6712264322822,0.24133818271142013
650#part82,256.01705846211735,204.9,51.11705846211734,0.24947319893663905
650#part83,1599.208018484904,1615.5,16.29198151509604,0.010084792024200583
650#part84,474.83946658982785,449.5,25.33946658982785,0.056372561935100894
650#part85,637.4883703762134,535.7,101.78837037621338,0.19001002496959749
650#part86,1242.0512323796834,1183.5,58.55123237968337,0.04947294666639913
650#part87,491.55567119588153,394.7,96.85567119588154,0.24539060348589192
650#part88,1271.1147056399557,1216.1,55.014705639955764,0.04523863632921287
650#part89,1509.6424280670976,1521.6,11.957571932902283,0.007858551480614014
650#part9,1144.293329809483,1079.2,65.09332980948307,0.06031628040167074
650#part90,896.6045212723977,809.5,87.10452127239773,0.10760286753847774
650#part91,867.7645483302622,853.6,14.164548330262164,0.01659389448250019
650#part92,1407.4443503307693,1404.4,3.044350330769248,0.0021677231065004615
650#part93,485.7603300976024,451.7,34.06033009760239,0.0754047600124029
650#part94,695.6687607508784,646.8,48.86876075087844,0.07555467030129628
650#part95,1350.3644249773286,1341.7,8.664424977328508,0.00645779606270292
650#part96,690.5696708934198,656.8,33.76967089341986,0.051415455075243394
650#part97,314.57092425262294,277.4,37.17092425262297,0.13399756399647791
650#part98,821.218964807516,779.2,42.018964807516,0.05392577619034394
650#part99,412.5587893939293,377.1,35.458789393929294,0.09403020258268176
